iteration,operation_type,ecu_id,sec_level,key_len_bytes,latency_ms,status
202,deriveECUKey_AES128,21220,20,16,2,success
203,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
203,deriveECUKey_AES128,21320,20,16,2,success
204,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
204,deriveECUKey_AES128,21420,20,16,2,success
205,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
205,deriveECUKey_AES128,21520,20,16,2,success
206,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
206,deriveECUKey_AES128,21620,20,16,2,success
207,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
207,deriveECUKey_AES128,21720,20,16,2,success
208,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
208,deriveECUKey_AES128,21820,20,16,2,success
209,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
209,deriveECUKey_AES128,21920,20,16,2,success
210,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
210,deriveECUKey_AES128,22020,20,16,2,success
211,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
211,deriveECUKey_AES128,22120,20,16,2,success
212,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
212,deriveECUKey_AES128,22220,20,16,2,success
213,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
213,deriveECUKey_AES128,22320,20,16,2,success
214,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
214,deriveECUKey_AES128,22420,20,16,2,success
215,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
215,deriveECUKey_AES128,22520,20,16,2,success
216,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
216,deriveECUKey_AES128,22620,20,16,2,success
217,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
217,deriveECUKey_AES128,22720,20,16,2,success
218,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
218,deriveECUKey_AES128,22820,20,16,2,success
219,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
219,deriveECUKey_AES128,22920,20,16,2,success
220,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
220,deriveECUKey_AES128,23020,20,16,2,success
221,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
221,deriveECUKey_AES128,23120,20,16,2,success
222,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
222,deriveECUKey_AES128,23220,20,16,2,success
223,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
223,deriveECUKey_AES128,23320,20,16,2,success
224,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
224,deriveECUKey_AES128,23420,20,16,2,success
225,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
225,deriveECUKey_AES128,23520,20,16,2,success
226,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
226,deriveECUKey_AES128,23620,20,16,2,success
227,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
227,deriveECUKey_AES128,23720,20,16,2,success
228,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
228,deriveECUKey_AES128,23820,20,16,2,success
229,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
229,deriveECUKey_AES128,23920,20,16,2,success
230,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
230,deriveECUKey_AES128,24020,20,16,2,success
231,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
231,deriveECUKey_AES128,24120,20,16,2,success
232,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
232,deriveECUKey_AES128,24220,20,16,2,success
233,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
233,deriveECUKey_AES128,24320,20,16,2,success
