iteration,operation_type,ecu_id,sec_level,key_len_bytes,latency_ms,status
217,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
217,deriveECUKey_AES_GCM_128,22730,30,16,2,success
218,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
218,deriveECUKey_AES_GCM_128,22830,30,16,2,success
219,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
219,deriveECUKey_AES_GCM_128,22930,30,16,2,success
220,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
220,deriveECUKey_AES_GCM_128,23030,30,16,2,success
221,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
221,deriveECUKey_AES_GCM_128,23130,30,16,2,success
222,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
222,deriveECUKey_AES_GCM_128,23230,30,16,2,success
223,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
223,deriveECUKey_AES_GCM_128,23330,30,16,2,success
224,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
224,deriveECUKey_AES_GCM_128,23430,30,16,2,success
225,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
225,deriveECUKey_AES_GCM_128,23530,30,16,2,success
226,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
226,deriveECUKey_AES_GCM_128,23630,30,16,2,success
227,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
227,deriveECUKey_AES_GCM_128,23730,30,16,2,success
228,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
228,deriveECUKey_AES_GCM_128,23830,30,16,2,success
229,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
229,deriveECUKey_AES_GCM_128,23930,30,16,2,success
230,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
230,deriveECUKey_AES_GCM_128,24030,30,16,2,success
231,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
231,deriveECUKey_AES_GCM_128,24130,30,16,2,success
232,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
232,deriveECUKey_AES_GCM_128,24230,30,16,2,success
233,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
233,deriveECUKey_AES_GCM_128,24330,30,16,2,success
234,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
234,deriveECUKey_AES_GCM_128,24430,30,16,2,success
235,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
235,deriveECUKey_AES_GCM_128,24530,30,16,2,success
236,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
236,deriveECUKey_AES_GCM_128,24630,30,16,2,success
237,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
237,deriveECUKey_AES_GCM_128,24730,30,16,2,success
238,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
238,deriveECUKey_AES_GCM_128,24830,30,16,2,success
239,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
239,deriveECUKey_AES_GCM_128,24930,30,16,2,success
240,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
240,deriveECUKey_AES_GCM_128,25030,30,16,2,success
241,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
241,deriveECUKey_AES_GCM_128,25130,30,16,2,success
242,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
242,deriveECUKey_AES_GCM_128,25230,30,16,2,success
243,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
243,deriveECUKey_AES_GCM_128,25330,30,16,2,success
244,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
244,deriveECUKey_AES_GCM_128,25430,30,16,2,success
245,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
245,deriveECUKey_AES_GCM_128,25530,30,16,2,success
246,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
246,deriveECUKey_AES_GCM_128,25630,30,16,2,success
247,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
247,deriveECUKey_AES_GCM_128,25730,30,16,2,success
248,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
248,deriveECUKey_AES_GCM_128,25830,30,16,2,success
249,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
249,deriveECUKey_AES_GCM_128,25930,30,16,2,success
250,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
250,deriveECUKey_AES_GCM_128,26030,30,16,2,success
251,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
251,deriveECUKey_AES_GCM_128,26130,30,16,2,success
252,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
252,deriveECUKey_AES_GCM_128,26230,30,16,2,success
253,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
253,deriveECUKey_AES_GCM_128,26330,30,16,2,success
254,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
254,deriveECUKey_AES_GCM_128,26430,30,16,2,success
255,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
255,deriveECUKey_AES_GCM_128,26530,30,16,2,success
256,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
256,deriveECUKey_AES_GCM_128,26630,30,16,2,success
257,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
257,deriveECUKey_AES_GCM_128,26730,30,16,2,success
258,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
258,deriveECUKey_AES_GCM_128,26830,30,16,2,success
259,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
259,deriveECUKey_AES_GCM_128,26930,30,16,2,success
260,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
260,deriveECUKey_AES_GCM_128,27030,30,16,2,success
261,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
261,deriveECUKey_AES_GCM_128,27130,30,16,2,success
262,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
262,deriveECUKey_AES_GCM_128,27230,30,16,2,success
263,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
263,deriveECUKey_AES_GCM_128,27330,30,16,2,success
264,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
264,deriveECUKey_AES_GCM_128,27430,30,16,2,success
265,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
265,deriveECUKey_AES_GCM_128,27530,30,16,2,success
266,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
266,deriveECUKey_AES_GCM_128,27630,30,16,2,success
267,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
267,deriveECUKey_AES_GCM_128,27730,30,16,2,success
268,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
268,deriveECUKey_AES_GCM_128,27830,30,16,2,success
269,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
269,deriveECUKey_AES_GCM_128,27930,30,16,2,success
270,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
270,deriveECUKey_AES_GCM_128,28030,30,16,2,success
271,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
271,deriveECUKey_AES_GCM_128,28130,30,16,2,success
272,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
272,deriveECUKey_AES_GCM_128,28230,30,16,2,success
273,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
273,deriveECUKey_AES_GCM_128,28330,30,16,2,success
274,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
274,deriveECUKey_AES_GCM_128,28430,30,16,2,success
275,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
275,deriveECUKey_AES_GCM_128,28530,30,16,2,success
276,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
276,deriveECUKey_AES_GCM_128,28630,30,16,2,success
277,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
277,deriveECUKey_AES_GCM_128,28730,30,16,2,success
278,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
278,deriveECUKey_AES_GCM_128,28830,30,16,2,success
279,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
279,deriveECUKey_AES_GCM_128,28930,30,16,2,success
280,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
280,deriveECUKey_AES_GCM_128,29030,30,16,2,success
281,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
281,deriveECUKey_AES_GCM_128,29130,30,16,2,success
282,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
282,deriveECUKey_AES_GCM_128,29230,30,16,2,success
283,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
283,deriveECUKey_AES_GCM_128,29330,30,16,2,success
284,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
284,deriveECUKey_AES_GCM_128,29430,30,16,2,success
285,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
285,deriveECUKey_AES_GCM_128,29530,30,16,2,success
286,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
286,deriveECUKey_AES_GCM_128,29630,30,16,2,success
287,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
287,deriveECUKey_AES_GCM_128,29730,30,16,2,success
288,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
288,deriveECUKey_AES_GCM_128,29830,30,16,2,success
289,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
289,deriveECUKey_AES_GCM_128,29930,30,16,2,success
290,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
290,deriveECUKey_AES_GCM_128,30030,30,16,2,success
291,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
291,deriveECUKey_AES_GCM_128,30130,30,16,2,success
292,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
292,deriveECUKey_AES_GCM_128,30230,30,16,2,success
293,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
293,deriveECUKey_AES_GCM_128,30330,30,16,2,success
294,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
294,deriveECUKey_AES_GCM_128,30430,30,16,2,success
295,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
295,deriveECUKey_AES_GCM_128,30530,30,16,2,success
296,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
296,deriveECUKey_AES_GCM_128,30630,30,16,2,success
297,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
297,deriveECUKey_AES_GCM_128,30730,30,16,2,success
298,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
298,deriveECUKey_AES_GCM_128,30830,30,16,2,success
299,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
299,deriveECUKey_AES_GCM_128,30930,30,16,2,success
300,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
300,deriveECUKey_AES_GCM_128,31030,30,16,2,success
301,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
301,deriveECUKey_AES_GCM_128,31130,30,16,2,success
302,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
302,deriveECUKey_AES_GCM_128,31230,30,16,2,success
303,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
303,deriveECUKey_AES_GCM_128,31330,30,16,2,success
304,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
304,deriveECUKey_AES_GCM_128,31430,30,16,2,success
305,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
305,deriveECUKey_AES_GCM_128,31530,30,16,2,success
306,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
306,deriveECUKey_AES_GCM_128,31630,30,16,2,success
307,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
307,deriveECUKey_AES_GCM_128,31730,30,16,2,success
308,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
308,deriveECUKey_AES_GCM_128,31830,30,16,2,success
309,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
309,deriveECUKey_AES_GCM_128,31930,30,16,2,success
310,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
310,deriveECUKey_AES_GCM_128,32030,30,16,2,success
311,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
311,deriveECUKey_AES_GCM_128,32130,30,16,2,success
312,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
312,deriveECUKey_AES_GCM_128,32230,30,16,2,success
313,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
313,deriveECUKey_AES_GCM_128,32330,30,16,2,success
314,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
314,deriveECUKey_AES_GCM_128,32430,30,16,2,success
315,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
315,deriveECUKey_AES_GCM_128,32530,30,16,2,success
316,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
316,deriveECUKey_AES_GCM_128,32630,30,16,2,success
317,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
317,deriveECUKey_AES_GCM_128,32730,30,16,2,success
318,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
318,deriveECUKey_AES_GCM_128,32830,30,16,2,success
319,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
319,deriveECUKey_AES_GCM_128,32930,30,16,2,success
320,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
320,deriveECUKey_AES_GCM_128,33030,30,16,2,success
321,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
321,deriveECUKey_AES_GCM_128,33130,30,16,2,success
322,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
322,deriveECUKey_AES_GCM_128,33230,30,16,2,success
323,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
323,deriveECUKey_AES_GCM_128,33330,30,16,2,success
324,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
324,deriveECUKey_AES_GCM_128,33430,30,16,2,success
325,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
325,deriveECUKey_AES_GCM_128,33530,30,16,2,success
326,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
326,deriveECUKey_AES_GCM_128,33630,30,16,2,success
327,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
327,deriveECUKey_AES_GCM_128,33730,30,16,2,success
328,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
328,deriveECUKey_AES_GCM_128,33830,30,16,2,success
329,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
329,deriveECUKey_AES_GCM_128,33930,30,16,2,success
330,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
330,deriveECUKey_AES_GCM_128,34030,30,16,2,success
331,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
331,deriveECUKey_AES_GCM_128,34130,30,16,2,success
332,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
332,deriveECUKey_AES_GCM_128,34230,30,16,2,success
333,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
333,deriveECUKey_AES_GCM_128,34330,30,16,2,success
334,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
334,deriveECUKey_AES_GCM_128,34430,30,16,2,success
335,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
335,deriveECUKey_AES_GCM_128,34530,30,16,2,success
336,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
336,deriveECUKey_AES_GCM_128,34630,30,16,2,success
337,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
337,deriveECUKey_AES_GCM_128,34730,30,16,2,success
338,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
338,deriveECUKey_AES_GCM_128,34830,30,16,2,success
339,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
339,deriveECUKey_AES_GCM_128,34930,30,16,2,success
340,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
340,deriveECUKey_AES_GCM_128,35030,30,16,2,success
341,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
341,deriveECUKey_AES_GCM_128,35130,30,16,2,success
342,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
342,deriveECUKey_AES_GCM_128,35230,30,16,2,success
343,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
343,deriveECUKey_AES_GCM_128,35330,30,16,2,success
344,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
344,deriveECUKey_AES_GCM_128,35430,30,16,2,success
345,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
345,deriveECUKey_AES_GCM_128,35530,30,16,2,success
346,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
346,deriveECUKey_AES_GCM_128,35630,30,16,2,success
347,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
347,deriveECUKey_AES_GCM_128,35730,30,16,2,success
348,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
348,deriveECUKey_AES_GCM_128,35830,30,16,2,success
349,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
349,deriveECUKey_AES_GCM_128,35930,30,16,2,success
350,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
350,deriveECUKey_AES_GCM_128,36030,30,16,2,success
351,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
351,deriveECUKey_AES_GCM_128,36130,30,16,2,success
352,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
352,deriveECUKey_AES_GCM_128,36230,30,16,2,success
353,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
353,deriveECUKey_AES_GCM_128,36330,30,16,2,success
354,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
354,deriveECUKey_AES_GCM_128,36430,30,16,2,success
355,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
355,deriveECUKey_AES_GCM_128,36530,30,16,2,success
356,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
356,deriveECUKey_AES_GCM_128,36630,30,16,2,success
357,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
357,deriveECUKey_AES_GCM_128,36730,30,16,2,success
358,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
358,deriveECUKey_AES_GCM_128,36830,30,16,2,success
359,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
359,deriveECUKey_AES_GCM_128,36930,30,16,2,success
360,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
360,deriveECUKey_AES_GCM_128,37030,30,16,2,success
361,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
361,deriveECUKey_AES_GCM_128,37130,30,16,2,success
362,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
362,deriveECUKey_AES_GCM_128,37230,30,16,2,success
363,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
363,deriveECUKey_AES_GCM_128,37330,30,16,2,success
364,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
364,deriveECUKey_AES_GCM_128,37430,30,16,2,success
365,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
365,deriveECUKey_AES_GCM_128,37530,30,16,2,success
366,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
366,deriveECUKey_AES_GCM_128,37630,30,16,2,success
367,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
367,deriveECUKey_AES_GCM_128,37730,30,16,2,success
368,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
368,deriveECUKey_AES_GCM_128,37830,30,16,2,success
369,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
369,deriveECUKey_AES_GCM_128,37930,30,16,2,success
370,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
370,deriveECUKey_AES_GCM_128,38030,30,16,2,success
371,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
371,deriveECUKey_AES_GCM_128,38130,30,16,2,success
372,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
372,deriveECUKey_AES_GCM_128,38230,30,16,2,success
373,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
373,deriveECUKey_AES_GCM_128,38330,30,16,2,success
374,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
374,deriveECUKey_AES_GCM_128,38430,30,16,2,success
375,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
375,deriveECUKey_AES_GCM_128,38530,30,16,2,success
376,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
376,deriveECUKey_AES_GCM_128,38630,30,16,2,success
377,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
377,deriveECUKey_AES_GCM_128,38730,30,16,2,success
378,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
378,deriveECUKey_AES_GCM_128,38830,30,16,2,success
379,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
379,deriveECUKey_AES_GCM_128,38930,30,16,2,success
380,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
380,deriveECUKey_AES_GCM_128,39030,30,16,2,success
381,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
381,deriveECUKey_AES_GCM_128,39130,30,16,2,success
382,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
382,deriveECUKey_AES_GCM_128,39230,30,16,2,success
383,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
383,deriveECUKey_AES_GCM_128,39330,30,16,2,success
384,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
384,deriveECUKey_AES_GCM_128,39430,30,16,2,success
385,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
385,deriveECUKey_AES_GCM_128,39530,30,16,2,success
386,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
386,deriveECUKey_AES_GCM_128,39630,30,16,2,success
387,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
387,deriveECUKey_AES_GCM_128,39730,30,16,2,success
388,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
388,deriveECUKey_AES_GCM_128,39830,30,16,2,success
389,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
389,deriveECUKey_AES_GCM_128,39930,30,16,2,success
390,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
390,deriveECUKey_AES_GCM_128,40030,30,16,2,success
391,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
391,deriveECUKey_AES_GCM_128,40130,30,16,2,success
392,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
392,deriveECUKey_AES_GCM_128,40230,30,16,2,success
393,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
393,deriveECUKey_AES_GCM_128,40330,30,16,2,success
394,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
394,deriveECUKey_AES_GCM_128,40430,30,16,2,success
395,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
395,deriveECUKey_AES_GCM_128,40530,30,16,2,success
396,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
396,deriveECUKey_AES_GCM_128,40630,30,16,2,success
397,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
397,deriveECUKey_AES_GCM_128,40730,30,16,2,success
398,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
398,deriveECUKey_AES_GCM_128,40830,30,16,2,success
399,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
399,deriveECUKey_AES_GCM_128,40930,30,16,2,success
400,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
400,deriveECUKey_AES_GCM_128,41030,30,16,2,success
401,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
401,deriveECUKey_AES_GCM_128,41130,30,16,2,success
402,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
402,deriveECUKey_AES_GCM_128,41230,30,16,2,success
403,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
403,deriveECUKey_AES_GCM_128,41330,30,16,2,success
404,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
404,deriveECUKey_AES_GCM_128,41430,30,16,2,success
405,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
405,deriveECUKey_AES_GCM_128,41530,30,16,2,success
406,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
406,deriveECUKey_AES_GCM_128,41630,30,16,2,success
407,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
407,deriveECUKey_AES_GCM_128,41730,30,16,2,success
408,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
408,deriveECUKey_AES_GCM_128,41830,30,16,2,success
409,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
409,deriveECUKey_AES_GCM_128,41930,30,16,2,success
410,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
410,deriveECUKey_AES_GCM_128,42030,30,16,2,success
411,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
411,deriveECUKey_AES_GCM_128,42130,30,16,2,success
412,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
412,deriveECUKey_AES_GCM_128,42230,30,16,2,success
413,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
413,deriveECUKey_AES_GCM_128,42330,30,16,2,success
414,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
414,deriveECUKey_AES_GCM_128,42430,30,16,2,success
415,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
415,deriveECUKey_AES_GCM_128,42530,30,16,2,success
416,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
416,deriveECUKey_AES_GCM_128,42630,30,16,2,success
417,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
417,deriveECUKey_AES_GCM_128,42730,30,16,2,success
418,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
418,deriveECUKey_AES_GCM_128,42830,30,16,2,success
419,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
419,deriveECUKey_AES_GCM_128,42930,30,16,2,success
420,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
420,deriveECUKey_AES_GCM_128,43030,30,16,2,success
421,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
421,deriveECUKey_AES_GCM_128,43130,30,16,2,success
422,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
422,deriveECUKey_AES_GCM_128,43230,30,16,2,success
423,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
423,deriveECUKey_AES_GCM_128,43330,30,16,2,success
424,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
424,deriveECUKey_AES_GCM_128,43430,30,16,2,success
425,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
425,deriveECUKey_AES_GCM_128,43530,30,16,2,success
426,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
426,deriveECUKey_AES_GCM_128,43630,30,16,2,success
427,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
427,deriveECUKey_AES_GCM_128,43730,30,16,2,success
428,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
428,deriveECUKey_AES_GCM_128,43830,30,16,2,success
429,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
429,deriveECUKey_AES_GCM_128,43930,30,16,2,success
430,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
430,deriveECUKey_AES_GCM_128,44030,30,16,2,success
431,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
431,deriveECUKey_AES_GCM_128,44130,30,16,2,success
432,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
432,deriveECUKey_AES_GCM_128,44230,30,16,2,success
433,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
433,deriveECUKey_AES_GCM_128,44330,30,16,2,success
434,SMK_Exchange_Flow,-,-,-,0,skipped_assumed_exists
434,deriveECUKey_AES_GCM_128,44430,30,16,2,success
